game_id,game_date,season,team_id,team_name,location,opponent_id,opponent_name,total_points,points_allowed,offensive_possessions,defensive_possessions,pace,points_per_possession_off,points_allowed_per_possession_def,fg_percentage,three_percentage,efg_percentage,ts_percentage,tov_percentage,ft_rate,off_efficiency,defensive_rating,assist_rate,assist_percentage,three_point_attempt_rate,rebound_rate,fg_made,fg_attempted,three_ptrs_made,three_ptrs_attempted,ft_made,ft_attempted,turnovers,total_assists,total_rebounds,rebounds_offensive,rebounds_defensive,fouls_committed,fouls_drawn,steals,home_lineup_count,away_lineup_count
406,2025-11-22,2025-26,814,Emmanuel (MA),Home,43,Williams,77,90,74,71,72.5,1.0405,1.2676,0.4906,0.381,0.566,0.5934,0.1775,0.5094,104.05,126.761,0.1224,0.4231,0.3962,0.1724,26,53,8,21,17,27,14,11,25,7,18,20,17,5,15,24
406,2025-11-22,2025-26,43,Williams,Away,814,Emmanuel (MA),90,77,71,74,72.5,1.2676,1.0405,0.5714,0.4348,0.6607,0.6898,0.1443,0.375,126.76,104.054,0.1551,0.4375,0.4107,0.2,32,56,10,23,16,21,11,14,29,7,22,17,20,9,15,24
407,2026-03-07,2025-26,707,Keene State,Home,815,Maine-Presque Isle,93,58,76,78,77,1.2237,0.7436,0.4156,0.3793,0.487,0.5258,0.083,0.3377,122.37,74.359,0.1573,0.5625,0.3766,0.2922,32,77,11,29,18,26,8,18,45,13,32,17,16,11,18,17
407,2026-03-07,2025-26,815,Maine-Presque Isle,Away,707,Keene State,58,93,78,76,77,0.7436,1.2237,0.2727,0.3684,0.3364,0.428,0.2279,0.5273,74.36,122.368,0.0835,0.5333,0.3455,0.2078,15,55,7,19,21,29,20,8,32,9,23,16,17,6,18,17
408,2025-11-25,2025-26,43,Williams,Home,817,MCLA,87,41,75,72,73.5,1.16,0.5694,0.5303,0.3214,0.5985,0.5992,0.1316,0.2273,116,56.944,0.1772,0.5143,0.4242,0.2925,35,66,9,28,8,15,11,18,43,9,34,12,16,7,15,27
408,2025-11-25,2025-26,817,MCLA,Away,43,Williams,41,87,72,75,73.5,0.5694,1.16,0.2097,0.25,0.2661,0.3027,0.2007,0.2097,56.94,116,0.0451,0.3077,0.4516,0.2245,13,62,7,28,8,13,17,4,33,11,22,16,12,5,15,27
409,2026-03-08,2025-26,707,Keene State,Home,819,Rutgers-Camden,63,59,73,73,73,0.863,0.8082,0.3607,0.2609,0.4098,0.4348,0.1318,0.4262,86.3,80.822,0.1165,0.5,0.377,0.2534,22,61,6,23,13,26,11,11,37,11,26,22,16,8,17,26
409,2026-03-08,2025-26,819,Rutgers-Camden,Away,707,Keene State,59,63,73,73,73,0.8082,0.863,0.3167,0.24,0.3667,0.4207,0.1858,0.3833,80.82,86.301,0.0752,0.3684,0.4167,0.226,19,60,6,25,15,23,16,7,33,12,21,16,22,4,17,26
410,2025-11-30,2025-26,643,Rhode Island Col.,Home,43,Williams,70,63,74,75,74.5,0.9459,0.84,0.3548,0.3043,0.4113,0.4824,0.1713,0.3871,94.59,84,0.1025,0.4545,0.371,0.2685,22,62,7,23,19,24,15,10,40,13,27,22,21,12,15,18
410,2025-11-30,2025-26,43,Williams,Away,643,Rhode Island Col.,63,70,75,74,74.5,0.84,0.9459,0.3333,0.2759,0.3939,0.4091,0.1538,0.3788,84,94.595,0.1415,0.6818,0.4394,0.2819,22,66,8,29,11,25,14,15,42,16,26,21,22,11,15,18
411,2026-03-14,2025-26,707,Keene State,Home,158,New Jersey City,85,66,70,72,71,1.2143,0.9167,0.4844,0.4194,0.5859,0.602,0.1655,0.2344,121.43,91.667,0.1673,0.5484,0.4844,0.2676,31,64,13,31,10,15,14,17,38,12,26,19,15,8,21,22
411,2026-03-14,2025-26,158,New Jersey City,Away,707,Keene State,66,85,72,70,71,0.9167,1.2143,0.3382,0.2,0.3603,0.4248,0.1338,0.3235,91.67,121.429,0.0627,0.2609,0.2206,0.2465,23,68,3,15,17,22,12,6,35,16,19,15,19,8,21,22
412,2025-12-03,2025-26,43,Williams,Home,131,Vassar,79,69,71,74,72.5,1.1127,0.9324,0.5,0.3103,0.5833,0.6246,0.1917,0.3889,111.27,93.243,0.1954,0.7037,0.537,0.2414,27,54,9,29,16,21,15,19,35,7,28,12,16,4,12,27
412,2025-12-03,2025-26,131,Vassar,Away,43,Williams,69,79,74,71,72.5,0.9324,1.1127,0.3971,0.3043,0.4485,0.4736,0.0877,0.1618,93.24,111.268,0.1582,0.5556,0.3382,0.2,27,68,7,23,8,11,7,15,29,8,21,16,12,12,12,27
414,2025-12-19,2025-26,830,Knox,Home,43,Williams,56,94,73,71,72,0.7671,1.3239,0.3333,0.15,0.3646,0.4447,0.2223,0.7083,76.71,132.394,0.1,0.5625,0.4167,0.1806,16,48,3,20,21,34,18,9,26,12,14,17,24,8,26,15
414,2025-12-19,2025-26,43,Williams,Away,830,Knox,94,56,71,73,72,1.3239,0.7671,0.6102,0.4828,0.7288,0.7117,0.1645,0.2712,132.39,76.712,0.1938,0.5278,0.4915,0.2083,36,59,14,29,8,16,13,19,30,10,20,24,17,13,26,15
415,2025-12-20,2025-26,43,Williams,Home,831,Carleton,73,71,68,74,71,1.0735,0.9595,0.4426,0.2258,0.5,0.5296,0.0801,0.2951,107.35,95.946,0.1574,0.5185,0.5082,0.2042,27,61,7,31,12,18,6,14,29,8,21,17,16,10,22,17
415,2025-12-20,2025-26,831,Carleton,Away,43,Williams,71,73,74,68,71,0.9595,1.0735,0.5532,0.4375,0.6277,0.6413,0.2132,0.4043,95.95,107.353,0.1457,0.4615,0.3404,0.1972,26,47,7,16,12,19,15,12,28,1,27,16,17,1,22,17
416,2026-01-03,2025-26,43,Williams,Home,473,Worcester St.,86,73,71,72,71.5,1.2113,1.0139,0.5556,0.4091,0.627,0.6298,0.1165,0.1905,121.13,101.389,0.1803,0.4857,0.3492,0.1958,35,63,9,22,7,12,9,17,28,8,20,13,12,11,18,15
416,2026-01-03,2025-26,473,Worcester St.,Away,43,Williams,73,86,72,71,71.5,1.0139,1.2113,0.4754,0.2941,0.5164,0.5507,0.2136,0.1967,101.39,121.127,0.1061,0.3448,0.2787,0.2238,29,61,5,17,10,12,18,10,32,12,20,12,13,8,18,15
417,2026-01-05,2025-26,382,Springfield,Home,43,Williams,49,65,70,68,69,0.7,0.9559,0.3103,0.3333,0.3534,0.3793,0.1884,0.2586,70,95.588,0.1116,0.5556,0.2586,0.2319,18,58,5,15,8,15,15,10,32,8,24,13,14,10,16,15
417,2026-01-05,2025-26,43,Williams,Away,382,Springfield,65,49,68,70,69,0.9559,0.7,0.4107,0.4286,0.4911,0.5228,0.173,0.25,95.59,70,0.1377,0.5217,0.375,0.2754,23,56,9,21,10,14,13,12,38,8,30,14,13,6,16,15
336,2026-01-17,2025-26,38,Connecticut Col.,Home,43,Williams,89,78,77,78,77.5,1.1558,1,0.4412,0.4118,0.5441,0.593,0.1572,0.2353,115.58,100,0.1523,0.5333,0.5,0.2516,30,68,14,34,15,16,14,16,39,12,27,15,20,7,24,23
336,2026-01-17,2025-26,43,Williams,Away,38,Connecticut Col.,90,118,95,95,95,0.9474,1.2421,0.4156,0.225,0.474,0.5272,0.1142,0.2468,94.74,124.211,0.15,0.5313,0.5195,0.1632,32,77,9,40,17,19,11,17,31,5,26,24,21,6,24,23
422,2025-11-10,2025-26,846,Cairn,Home,453,CCNY,102,71,84,81,82.5,1.2143,0.8765,0.5821,0.4571,0.7015,0.7099,0.1532,0.1642,121.43,87.654,0.2276,0.641,0.5224,0.2,39,67,16,35,8,11,13,25,33,5,28,19,16,9,28,14
422,2025-11-10,2025-26,453,CCNY,Away,846,Cairn,71,102,81,84,82.5,0.8765,1.2143,0.4032,0.3846,0.4435,0.5045,0.2037,0.3065,87.65,121.429,0.0536,0.2,0.2097,0.1515,25,62,5,13,16,19,18,5,25,5,20,16,19,8,28,14
424,2025-11-14,2025-26,572,TCNJ,Home,453,CCNY,106,74,88,89,88.5,1.2045,0.8315,0.5362,0.4118,0.6377,0.6662,0.1404,0.3478,120.45,83.146,0.2193,0.7027,0.4928,0.226,37,69,14,34,18,24,13,26,40,8,32,17,22,10,19,19
424,2025-11-14,2025-26,453,CCNY,Away,572,TCNJ,74,106,89,88,88.5,0.8315,1.2045,0.4667,0.4,0.5,0.5277,0.1762,0.3833,83.15,120.455,0.0956,0.3214,0.1667,0.1638,28,60,4,10,14,23,15,9,29,3,26,22,17,7,19,19
426,2025-11-15,2025-26,453,CCNY,Home,567,JWU (Providence),72,77,77,73,75,0.9351,1.0548,0.4167,0.2727,0.4667,0.5134,0.1564,0.3833,93.51,105.479,0.0977,0.36,0.3667,0.2267,25,60,6,22,16,23,13,9,34,11,23,18,18,6,15,12
426,2025-11-15,2025-26,567,JWU (Providence),Away,453,CCNY,77,72,73,77,75,1.0548,0.9351,0.5208,0.6471,0.6354,0.6624,0.2159,0.4792,105.48,93.506,0.204,0.76,0.3542,0.1867,25,48,11,17,16,23,16,19,28,2,26,18,18,4,15,12
427,2026-01-27,2025-26,43,Williams,Home,266,SUNY Delhi,78,58,73,75,74,1.0685,0.7733,0.4426,0.3333,0.5492,0.5623,0.1369,0.3115,106.85,77.333,0.2072,0.7778,0.6393,0.25,27,61,13,39,11,19,11,21,37,9,28,13,14,8,19,17
427,2026-01-27,2025-26,266,SUNY Delhi,Away,43,Williams,58,78,75,73,74,0.7733,1.0685,0.3559,0.2667,0.3898,0.4334,0.193,0.3051,77.33,106.849,0.088,0.381,0.2542,0.2432,21,59,4,15,12,18,16,8,36,9,27,14,13,5,19,17
428,2025-11-19,2025-26,858,Quinnipiac,Home,453,CCNY,112,52,78,74,76,1.4359,0.7027,0.5422,0.4444,0.6386,0.6281,0.0531,0.1687,143.59,70.27,0.2477,0.6889,0.4337,0.3224,45,83,16,36,6,14,5,31,49,17,32,6,16,12,17,14
428,2025-11-19,2025-26,453,CCNY,Away,858,Quinnipiac,52,112,74,78,76,0.7027,1.4359,0.3387,0.1429,0.371,0.3968,0.1863,0.129,70.27,143.59,0.1105,0.4762,0.4516,0.1711,21,62,4,28,6,8,15,10,26,4,22,16,6,2,17,14
429,2026-02-06,2025-26,47,Colby,Home,43,Williams,64,52,66,65,65.5,0.9697,0.8,0.4483,0.3158,0.5,0.5202,0.2064,0.1379,96.97,80,0.153,0.5385,0.3276,0.2824,26,58,6,19,6,8,16,14,37,9,28,16,10,5,28,21
429,2026-02-06,2025-26,43,Williams,Away,47,Colby,52,64,65,66,65.5,0.8,0.9697,0.3036,0.2414,0.3661,0.4124,0.1369,0.2857,80,96.97,0.0987,0.4706,0.5179,0.1908,17,56,7,29,11,16,10,8,25,7,18,10,16,8,28,21
430,2025-11-21,2025-26,390,Coast Guard,Home,453,CCNY,84,74,84,87,85.5,1,0.8506,0.4444,0.4138,0.5397,0.5744,0.2313,0.3651,100,85.057,0.1591,0.6429,0.4603,0.2632,28,63,12,29,16,23,22,18,45,10,35,13,17,10,21,22
430,2025-11-21,2025-26,453,CCNY,Away,390,Coast Guard,74,84,87,84,85.5,0.8506,1,0.4265,0.4091,0.4926,0.5142,0.1911,0.1324,85.06,100,0.11,0.3793,0.3235,0.1579,29,68,9,22,7,9,17,11,27,3,24,17,13,16,21,22
431,2025-11-22,2025-26,453,CCNY,Home,863,Mitchell,59,69,84,84,84,0.7024,0.8214,0.3559,0.2222,0.3898,0.4188,0.2297,0.4407,70.24,82.143,0.0711,0.3333,0.3051,0.2262,21,59,4,18,13,26,21,7,38,8,30,31,14,12,21,12
431,2025-11-22,2025-26,863,Mitchell,Away,453,CCNY,69,59,84,84,84,0.8214,0.7024,0.3443,0.2105,0.377,0.427,0.1984,0.7377,82.14,70.238,0.0984,0.5238,0.3115,0.3095,21,61,4,19,23,45,20,11,52,19,33,14,31,12,21,12
433,2025-12-05,2025-26,462,Brooklyn,Home,453,CCNY,74,44,72,71,71.5,1.0278,0.6197,0.4462,0.35,0.5,0.5074,0.1413,0.2769,102.78,61.972,0.1906,0.6897,0.3077,0.3566,29,65,7,20,9,18,12,20,51,13,38,19,18,6,15,21
433,2025-12-05,2025-26,453,CCNY,Away,462,Brooklyn,44,74,71,72,71.5,0.6197,1.0278,0.2097,0.0769,0.2258,0.3032,0.0993,0.3871,61.97,102.778,0.0584,0.3846,0.4194,0.2238,13,62,2,26,16,24,8,5,32,11,21,18,19,7,15,21
435,2025-12-11,2025-26,453,CCNY,Home,467,Hunter,68,66,67,67,67,1.0149,0.9851,0.4167,0.3077,0.4833,0.5039,0.106,0.2833,101.49,98.507,0.1658,0.6,0.4333,0.2164,25,60,8,26,10,17,8,15,29,9,20,13,13,7,11,7
435,2025-12-11,2025-26,467,Hunter,Away,453,CCNY,66,68,67,67,67,0.9851,1.0149,0.5192,0.2667,0.5577,0.5761,0.2075,0.2308,98.51,101.493,0.2082,0.7037,0.2885,0.2463,27,52,4,15,8,12,15,19,33,6,27,13,13,5,11,7
437,2025-12-22,2025-26,875,Fairfield,Home,453,CCNY,121,58,85,86,85.5,1.4235,0.6744,0.4773,0.3902,0.5682,0.6111,0.0481,0.2841,142.35,67.442,0.1405,0.4048,0.4659,0.2924,42,88,16,41,21,25,5,17,50,17,33,9,15,14,13,10
437,2025-12-22,2025-26,453,CCNY,Away,875,Fairfield,58,121,86,85,85.5,0.6744,1.4235,0.3651,0.2632,0.4048,0.436,0.2569,0.127,67.44,142.353,0.0914,0.3913,0.3016,0.152,23,63,5,19,7,8,23,9,26,5,21,15,9,2,13,10
438,2025-12-28,2025-26,453,CCNY,Home,877,Mass.-Boston,74,80,72,74,73,1.0278,1.0811,0.5532,0.4783,0.6702,0.6847,0.2499,0.3404,102.78,108.108,0.2173,0.7692,0.4894,0.1575,26,47,11,23,11,16,18,20,23,2,21,23,15,6,9,8
438,2025-12-28,2025-26,877,Mass.-Boston,Away,453,CCNY,80,74,74,72,73,1.0811,1.0278,0.4483,0.25,0.4914,0.545,0.1199,0.6034,108.11,102.778,0.1165,0.4231,0.3448,0.2329,26,58,5,20,23,35,10,11,34,13,21,15,23,13,9,8
439,2025-12-29,2025-26,164,Franklin & Marshall,Home,453,CCNY,84,47,68,69,68.5,1.2353,0.6812,0.5179,0.5,0.6518,0.6526,0.1787,0.3393,123.53,68.116,0.2345,0.8276,0.5357,0.3139,29,56,15,30,11,19,14,24,43,11,32,24,19,10,22,17
439,2025-12-29,2025-26,453,CCNY,Away,164,Franklin & Marshall,47,84,69,68,68.5,0.6812,1.2353,0.3478,0.1333,0.3696,0.4221,0.1773,0.4783,68.12,123.529,0.0814,0.375,0.3261,0.1387,16,46,2,15,13,22,12,6,19,2,17,19,24,6,22,17
440,2025-12-30,2025-26,453,CCNY,Home,881,Drew,68,113,89,90,89.5,0.764,1.2556,0.4194,0.3636,0.4839,0.5021,0.2696,0.2097,76.4,125.556,0.1146,0.4615,0.3548,0.162,26,62,8,22,8,13,25,12,29,5,24,16,13,8,16,24
440,2025-12-30,2025-26,881,Drew,Away,453,CCNY,113,68,90,89,89.5,1.2556,0.764,0.5125,0.325,0.5938,0.63,0.135,0.275,125.56,76.404,0.2066,0.6585,0.5,0.2682,41,80,13,40,18,22,14,27,48,16,32,13,16,15,16,24
441,2026-01-02,2025-26,884,WestConn,Home,453,CCNY,88,61,86,82,84,1.0233,0.7439,0.5424,0.2727,0.5678,0.6057,0.2325,0.5254,102.33,74.39,0.1955,0.7188,0.1864,0.2083,32,59,3,11,21,31,22,23,35,10,25,16,21,13,14,13
441,2026-01-02,2025-26,453,CCNY,Away,884,WestConn,61,88,82,86,84,0.7439,1.0233,0.386,0.2222,0.4211,0.473,0.2874,0.2982,74.39,102.326,0.1582,0.7727,0.3158,0.1429,22,57,4,18,13,17,26,17,24,5,19,21,16,11,14,13
442,2025-11-14,2025-26,570,Anna Maria,Home,565,Bates,55,100,80,83,81.5,0.6875,1.2048,0.3462,0.1538,0.3654,0.4365,0.2222,0.4808,68.75,120.482,0.069,0.3333,0.25,0.1656,18,52,2,13,17,25,18,6,27,3,24,13,24,9,24,18
442,2025-11-14,2025-26,565,Bates,Away,570,Anna Maria,100,55,83,80,81.5,1.2048,0.6875,0.4932,0.4318,0.6233,0.6213,0.1298,0.2329,120.48,68.75,0.226,0.75,0.6027,0.2699,36,73,19,44,9,17,12,27,44,13,31,24,13,9,24,18
443,2026-01-07,2025-26,470,York (NY),Home,453,CCNY,70,62,81,80,80.5,0.8642,0.775,0.3934,0.2143,0.418,0.4689,0.1579,0.5082,86.42,77.5,0.1529,0.6667,0.2295,0.3043,24,61,3,14,19,31,14,16,49,14,35,19,27,5,15,17
443,2026-01-07,2025-26,453,CCNY,Away,470,York (NY),62,70,80,81,80.5,0.775,0.8642,0.3026,0.1379,0.3289,0.3637,0.1323,0.2763,77.5,86.42,0.1169,0.5652,0.3816,0.2919,23,76,4,29,12,21,13,13,47,17,30,27,19,7,15,17
444,2026-01-09,2025-26,453,CCNY,Home,460,Lehman,50,69,74,73,73.5,0.6757,0.9452,0.2857,0.1786,0.3254,0.3685,0.1608,0.1746,67.57,94.521,0.0582,0.2778,0.4444,0.1769,18,63,5,28,9,11,13,5,26,7,19,18,15,9,14,18
444,2026-01-09,2025-26,460,Lehman,Away,453,CCNY,69,50,73,74,73.5,0.9452,0.6757,0.5,0.3,0.56,0.5697,0.2665,0.48,94.52,67.568,0.179,0.72,0.4,0.3197,25,50,6,20,13,24,22,18,47,12,35,15,18,7,14,18
445,2026-01-14,2025-26,162,Baruch,Home,453,CCNY,61,71,74,73,73.5,0.8243,0.9726,0.3077,0.1852,0.3462,0.4084,0.1483,0.3385,82.43,97.26,0.1291,0.65,0.4154,0.2585,20,65,5,27,16,22,13,13,38,13,25,18,16,5,17,10
445,2026-01-14,2025-26,453,CCNY,Away,162,Baruch,71,61,73,74,73.5,0.9726,0.8243,0.4333,0.2222,0.4667,0.516,0.1269,0.3333,97.26,82.432,0.1775,0.6538,0.3,0.2721,26,60,4,18,15,20,10,17,40,7,33,16,18,10,17,10
447,2025-11-15,2025-26,565,Bates,Home,895,Plymouth St.,95,87,79,77,78,1.2025,1.1299,0.4844,0.4839,0.6016,0.6224,0.1643,0.4375,120.25,112.987,0.1722,0.6129,0.4844,0.2949,31,64,15,31,18,28,15,19,46,17,29,16,22,5,16,20
447,2025-11-15,2025-26,895,Plymouth St.,Away,565,Bates,87,95,77,79,78,1.1299,1.2025,0.4627,0.3548,0.5448,0.5739,0.1166,0.2985,112.99,120.253,0.1316,0.4194,0.4627,0.1667,31,67,11,31,14,20,10,13,26,7,19,22,16,10,16,20
449,2026-01-21,2025-26,453,CCNY,Home,452,John Jay,85,74,75,74,74.5,1.1333,1,0.5,0.3889,0.5603,0.5932,0.1731,0.5345,113.33,100,0.1559,0.5517,0.3103,0.2617,29,58,7,18,20,31,15,16,39,9,30,15,25,3,11,8
449,2026-01-21,2025-26,452,John Jay,Away,453,CCNY,74,85,74,75,74.5,1,1.1333,0.4603,0.3913,0.5317,0.5384,0.138,0.2063,100,113.333,0.1758,0.5862,0.3651,0.1812,29,63,9,23,7,13,11,17,27,6,21,25,15,6,11,8
450,2026-01-23,2025-26,467,Hunter,Home,453,CCNY,67,65,74,72,73,0.9054,0.9028,0.4583,0.25,0.5,0.5513,0.2476,0.6042,90.54,90.278,0.1294,0.5455,0.3333,0.2466,22,48,4,16,19,29,20,12,36,9,27,15,22,8,11,17
450,2026-01-23,2025-26,453,CCNY,Away,467,Hunter,65,67,72,74,73,0.9028,0.9054,0.3108,0.2121,0.3581,0.4032,0.1389,0.2027,90.28,90.541,0.1301,0.6087,0.4459,0.2603,23,74,7,33,12,15,13,14,38,17,21,22,15,13,11,17
451,2025-11-18,2025-26,904,Husson,Home,565,Bates,62,90,74,77,75.5,0.8378,1.1688,0.2985,0.3077,0.3881,0.4212,0.1402,0.2239,83.78,116.883,0.1318,0.65,0.5821,0.1987,20,67,12,39,10,15,12,13,30,11,19,16,15,6,17,24
451,2025-11-18,2025-26,565,Bates,Away,904,Husson,90,62,77,74,75.5,1.1688,0.8378,0.4444,0.3448,0.5139,0.5631,0.1491,0.25,116.88,83.784,0.1608,0.5625,0.4028,0.3444,32,72,10,29,16,18,14,18,52,17,35,15,16,5,17,24
452,2026-01-28,2025-26,453,CCNY,Home,1,Middlebury,69,66,70,72,71,0.9857,0.9167,0.4906,0.4286,0.5472,0.5623,0.1748,0.3585,98.57,91.667,0.1584,0.5385,0.2642,0.2042,26,53,6,14,11,19,13,14,29,6,23,20,19,11,16,24
452,2026-01-28,2025-26,1,Middlebury,Away,453,CCNY,66,69,72,70,71,0.9167,0.9857,0.4068,0.2903,0.4831,0.4964,0.2131,0.2881,91.67,98.571,0.1508,0.625,0.5254,0.2465,24,59,9,31,9,17,18,15,35,10,25,19,20,3,16,24
453,2026-01-30,2025-26,453,CCNY,Home,908,York (N.Y.),88,76,84,86,85,1.0476,0.8837,0.4762,0.4375,0.5317,0.5429,0.1899,0.6508,104.76,88.372,0.2063,0.8667,0.254,0.2412,30,63,7,16,21,41,19,26,41,15,26,24,26,10,20,22
453,2026-01-30,2025-26,908,York (N.Y.),Away,453,CCNY,76,88,86,84,85,0.8837,1.0476,0.4375,0.0833,0.4453,0.4867,0.1701,0.5,88.37,104.762,0.1453,0.5714,0.1875,0.2,28,64,1,12,19,32,16,16,34,11,23,26,24,15,20,22
454,2025-11-23,2025-26,565,Bates,Home,909,Mass.-Dartmouth,88,82,76,78,77,1.1579,1.0513,0.4308,0.3103,0.5,0.5658,0.1617,0.4462,115.79,105.128,0.1625,0.6429,0.4462,0.2857,28,65,9,29,23,29,15,18,44,16,28,24,21,5,21,12
454,2025-11-23,2025-26,909,Mass.-Dartmouth,Away,565,Bates,82,88,78,76,77,1.0513,1.1579,0.3944,0.3333,0.4225,0.4921,0.0975,0.3944,105.13,115.789,0.1317,0.5,0.169,0.2143,28,71,4,12,22,28,9,14,33,14,19,21,24,9,21,12
455,2026-02-03,2025-26,460,Lehman,Home,453,CCNY,76,73,75,73,74,1.0133,1,0.3966,0.3333,0.4483,0.5177,0.1881,0.6034,101.33,100,0.1085,0.4783,0.3103,0.3176,23,58,6,18,24,35,17,11,47,19,28,17,25,3,11,14
455,2026-02-03,2025-26,453,CCNY,Away,460,Lehman,73,76,73,75,74,1,1.0133,0.3594,0.4,0.4375,0.4867,0.1176,0.3906,100,101.333,0.1237,0.5217,0.3906,0.2027,23,64,10,25,17,25,10,12,30,10,20,25,17,7,11,14
456,2026-02-06,2025-26,453,CCNY,Home,462,Brooklyn,54,61,65,65,65,0.8308,0.9385,0.4118,0.2273,0.4608,0.4835,0.2334,0.2157,83.08,93.846,0.1708,0.7143,0.4314,0.2385,21,51,5,22,7,11,17,15,31,7,24,17,14,2,12,11
456,2026-02-06,2025-26,462,Brooklyn,Away,453,CCNY,61,54,65,65,65,0.9385,0.8308,0.3729,0.3913,0.4492,0.4681,0.1555,0.2373,93.85,83.077,0.1892,0.8182,0.3898,0.2231,22,59,9,23,8,14,12,18,29,9,20,14,17,7,12,11
458,2026-02-14,2025-26,452,John Jay,Home,453,CCNY,68,41,78,78,78,0.8718,0.5256,0.4483,0.1739,0.4828,0.4991,0.1705,0.3966,87.18,52.564,0.2113,0.8462,0.3966,0.2756,26,58,4,23,12,23,14,22,43,4,39,13,16,12,14,16
458,2026-02-14,2025-26,453,CCNY,Away,452,John Jay,41,68,78,78,78,0.5256,0.8718,0.2388,0.1154,0.2612,0.2802,0.1886,0.209,52.56,87.179,0.0624,0.375,0.3881,0.2628,16,67,3,26,6,14,17,6,41,10,31,16,13,5,14,16
459,2026-02-17,2025-26,453,CCNY,Home,162,Baruch,53,66,73,74,73.5,0.726,0.8919,0.3182,0.1304,0.3409,0.3788,0.1567,0.1364,72.6,89.189,0.1076,0.4762,0.3485,0.1565,21,66,3,23,8,9,13,10,23,8,15,21,14,14,18,21
459,2026-02-17,2025-26,162,Baruch,Away,453,CCNY,66,53,74,73,73.5,0.8919,0.726,0.4884,0.2,0.5233,0.6111,0.2895,0.5814,89.19,72.603,0.1163,0.4762,0.3488,0.2585,21,43,3,15,21,25,22,10,38,4,34,14,21,7,18,21
460,2026-02-21,2025-26,162,Baruch,Home,453,CCNY,70,72,75,74,74.5,0.9333,0.973,0.48,0.2,0.51,0.5779,0.209,0.48,93.33,97.297,0.0946,0.3333,0.3,0.1946,24,50,3,15,19,24,16,8,29,6,23,13,21,6,10,13
460,2026-02-21,2025-26,453,CCNY,Away,162,Baruch,72,70,74,75,74.5,0.973,0.9333,0.4286,0.381,0.4921,0.5172,0.1574,0.2381,97.3,93.333,0.1623,0.5926,0.3333,0.1678,27,63,8,21,10,15,13,16,25,10,15,21,13,6,10,13
461,2026-02-25,2025-26,462,Brooklyn,Home,453,CCNY,72,76,78,80,79,0.9231,0.95,0.3514,0.3684,0.3986,0.4348,0.1357,0.2703,92.31,95,0.1655,0.7308,0.2568,0.3165,26,74,7,19,13,20,13,19,50,18,32,22,17,8,12,8
461,2026-02-25,2025-26,453,CCNY,Away,462,Brooklyn,76,72,80,78,79,0.95,0.9231,0.3429,0.3,0.3857,0.452,0.1063,0.4571,95,92.308,0.153,0.7083,0.2857,0.2975,24,70,6,20,22,32,10,17,47,15,32,17,22,7,12,8
462,2026-02-26,2025-26,460,Lehman,Home,453,CCNY,101,56,76,76,76,1.3289,0.7368,0.4868,0.3846,0.5197,0.5689,0.0731,0.3816,132.89,73.684,0.2135,0.7027,0.1711,0.3816,37,76,5,13,22,29,7,26,58,20,38,17,21,10,11,16
462,2026-02-26,2025-26,453,CCNY,Away,460,Lehman,56,101,76,76,76,0.7368,1.3289,0.2836,0.2308,0.3284,0.3759,0.1486,0.2537,73.68,132.895,0.1206,0.6316,0.3881,0.1974,19,67,6,26,12,17,13,12,30,11,19,21,17,3,11,16
464,2025-12-15,2025-26,565,Bates,Home,929,Thomas (ME),101,53,81,80,80.5,1.2469,0.6625,0.5493,0.32,0.6056,0.6363,0.15,0.2676,124.69,66.25,0.1764,0.5128,0.3521,0.2981,39,71,8,25,15,19,14,20,48,14,34,11,16,14,14,24
464,2025-12-15,2025-26,929,Thomas (ME),Away,565,Bates,53,101,80,81,80.5,0.6625,1.2469,0.3158,0.2632,0.3596,0.4196,0.2495,0.2456,66.25,124.691,0.0768,0.3889,0.3333,0.1242,18,57,5,19,12,14,21,7,20,3,17,16,11,10,14,24
465,2025-11-14,2025-26,931,U New England,Home,322,Bowdoin,59,82,81,81,81,0.7284,1.0123,0.3235,0.2083,0.3603,0.3886,0.1557,0.2647,72.84,101.235,0.0722,0.3182,0.3529,0.2346,22,68,5,24,10,18,14,7,38,10,28,16,16,10,15,22
465,2025-11-14,2025-26,322,Bowdoin,Away,931,U New England,82,59,81,81,81,1.0123,0.7284,0.4615,0.3226,0.5385,0.5523,0.1863,0.3231,101.23,72.84,0.1571,0.5667,0.4769,0.2901,30,65,10,31,12,21,17,17,47,10,37,16,16,10,15,22
466,2025-12-17,2025-26,565,Bates,Home,933,Maine Maritime,107,59,76,75,75.5,1.4079,0.7867,0.5676,0.5405,0.7027,0.7062,0.1166,0.0541,140.79,78.667,0.2898,0.8333,0.5,0.2914,42,74,20,37,3,4,10,35,44,11,33,8,3,10,8,17
466,2025-12-17,2025-26,933,Maine Maritime,Away,565,Bates,59,107,75,76,75.5,0.7867,1.4079,0.4262,0.2222,0.4754,0.4801,0.1962,0.0164,78.67,140.789,0.1258,0.4231,0.4426,0.1325,26,61,6,27,1,1,15,11,20,1,19,3,8,5,8,17
467,2025-11-16,2025-26,322,Bowdoin,Home,343,Brandeis,66,70,71,71,71,0.9296,0.9859,0.4068,0.2857,0.4746,0.5064,0.1555,0.2373,92.96,98.592,0.1248,0.4583,0.4746,0.2394,24,59,8,28,10,14,12,11,34,7,27,13,17,7,14,16
